Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2021-02-27 17:06:48",14348,custom-status,new,"1× هندي قشور سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,817.39
"2021-02-27 17:06:47",14347,custom-status,returning,"1× هندي قشور أقل من سوبر - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,217.39
"2021-02-27 17:05:33",14345,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× مالينو قديم سوبر مرتفع - 100-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",5,,3182.61
"2021-02-27 17:04:47",14341,custom-status,returning,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام",3,,504.35
"2021-02-27 17:04:41",14340,custom-status,new,"1× هندي تربل سوبر - 100-جرام",1,,2052.17
"2021-02-27 17:04:37",14339,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,547.83
"2021-02-27 17:03:52",14337,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,843.48
"2021-02-27 17:03:23",14335,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 17:02:52",14334,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× هندي ميني دبل سوبر - 100-جرام, 1× هندي سوبر مرتفع - 100-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× هندي آسامي - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× براشين - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",10,,6117.39
"2021-02-27 17:02:33",14332,custom-status,returning,"2× مروكي ميني سوبر - 50-جرام, 2× هندي قشور سوبر - 50-جرام",4,,1304.34
"2021-02-27 17:02:02",14330,custom-status,new,"1× هندي قشور سوبر - 50-جرام",1,,226.09
"2021-02-27 17:01:41",14328,custom-status,new,"2× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",3,,1443.47
"2021-02-27 17:01:17",14326,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 17:01:14",14325,custom-status,new,"1× جنوب تايلند - ¼-تولة, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,434.78
"2021-02-27 17:00:45",14322,received,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 17:00:42",14321,received,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 17:00:20",14320,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 2× مروكي ميني سوبر - 50-جرام, 2× مالينو قديم سوبر مرتفع - 100-جرام",6,,4656.53
"2021-02-27 17:00:13",14319,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1982.61
"2021-02-27 16:59:58",14318,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام",3,,2973.91
"2021-02-27 16:59:40",14316,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 16:59:33",14314,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني دبل - 100-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,3691.31
"2021-02-27 16:59:33",14313,received,new,"2× هندي قشور سوبر - 50-جرام",2,,452.17
"2021-02-27 16:58:29",14310,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 2× هندي ميني سوبر مرتفع - 100-جرام, 1× هندي قشور سوبر - 100-جرام, 1× هندي سوبر - 100-جرام",5,,4739.13
"2021-02-27 16:57:22",14305,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 16:57:09",14304,pickup,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 16:56:45",14302,custom-status,new,"1× هندي قشور أقل من سوبر - 50-جرام, 1× مروكي سوبر وأقل - 50-جرام",2,,313.04
"2021-02-27 16:56:17",14301,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× جنوب تايلند - ¼-تولة, 1× براشين - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× مروكي أقل من سوبر - 100-جرام",8,,1913.03
"2021-02-27 16:55:58",14300,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",5,,2004.35
"2021-02-27 16:55:12",14299,pickup,new,"2× هندي قشور أقل من سوبر - 50-جرام",2,,121.74
"2021-02-27 16:54:46",14296,custom-status,new,"1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور سوبر - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام, 2× ذواقة قشر كلمنتان صغير - 50-جرام",6,,1156.52
"2021-02-27 16:54:36",14295,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي آسامي - ¼-تولة",3,,886.95
"2021-02-27 16:54:12",14292,custom-status,returning,"1× هندي آسامي - ¼-تولة, 1× مروكي ميني سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام",5,,1200
"2021-02-27 16:53:22",14290,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,695.65
"2021-02-27 16:52:56",14289,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 16:52:46",14288,received,new,"2× هندي قشور أقل من سوبر - 50-جرام",2,,121.74
"2021-02-27 16:52:44",14286,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 2× ذواقة قشر كلمنتان وسط - 50-جرام",3,,1234.78
"2021-02-27 16:51:46",14284,custom-status,returning,"5× كمبودي كوه كنج - ¼-تولة, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",7,,2160.88
"2021-02-27 16:51:33",14283,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 3× مالينو قديم سوبر مرتفع - 50-جرام",5,,2547.82
"2021-02-27 16:51:20",14282,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 16:51:13",14280,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",3,,1286.95
"2021-02-27 16:51:09",14279,received,returning,"1× هندي قشور سوبر - 50-جرام",1,,226.09
"2021-02-27 16:51:06",14278,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي تربل سوبر - 50-جرام, 1× هندي دبل سوبر - 50-جرام, 1× جنوب تايلند - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة",7,,2965.21
"2021-02-27 16:50:57",14277,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× هندي قشور سوبر - 50-جرام",5,,1991.31
"2021-02-27 16:50:35",14275,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,478.26
"2021-02-27 16:50:07",14274,custom-status,new,"1× هندي قشور سوبر - 100-جرام",1,,452.17
"2021-02-27 16:48:58",14273,custom-status,new,"1× هندي قشور سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",2,,600
"2021-02-27 16:48:37",14272,received,new,"1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,286.96
"2021-02-27 16:48:28",14270,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",4,,2204.35
"2021-02-27 16:47:41",14269,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× هندي تربل سوبر - 100-جرام, 1× مروكي ميني دبل - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",4,,4643.47
"2021-02-27 16:47:23",14266,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 100-جرام",1,,1295.65
"2021-02-27 16:47:19",14265,received,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور سوبر - 100-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام",5,,2147.82
"2021-02-27 16:47:11",14264,received,returning,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام",2,,217.39
"2021-02-27 16:46:30",14263,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-27 16:46:18",14261,custom-status,new,"1× هندي سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 2× هندي ميني سوبر مرتفع - 50-جرام",4,,1869.56
"2021-02-27 16:46:10",14260,received,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",4,,1200
"2021-02-27 16:46:07",14259,custom-status,new,"1× هندي دقة سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× هندي قشور سوبر - 50-جرام",4,,1704.35
"2021-02-27 16:44:55",14255,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-27 16:44:46",14254,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× جنوب تايلند - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",7,,2908.69
"2021-02-27 16:44:23",14252,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,695.65
"2021-02-27 16:44:16",14251,received,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 16:44:05",14250,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-02-27 16:43:54",14249,pickup,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,600
"2021-02-27 16:43:37",14247,custom-status,new,"2× هندي سوبر - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام",4,,939.13
"2021-02-27 16:42:49",14243,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-27 16:42:25",14241,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",4,,1647.82
"2021-02-27 16:42:01",14240,custom-status,returning,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مالينو قديم سوبر مرتفع - 100-جرام, 1× مالينو قديم دبل 2 - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي ميني دبل - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام, 1× مروكي دبل وتربل - 100-جرام, 1× هندي قشور سوبر - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",10,,7808.69
"2021-02-27 16:41:51",14238,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة",2,,252.17
"2021-02-27 16:41:48",14237,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 16:41:43",14236,custom-status,new,"1× مروكي سوبر وأقل - 100-جرام, 1× مروكي سوبر وأقل - 50-جرام",2,,756.52
"2021-02-27 16:41:13",14234,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,382.61
"2021-02-27 16:40:55",14232,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,547.83
"2021-02-27 16:40:54",14231,custom-status,new,"1× هندي قشور سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",3,,1026.09
"2021-02-27 16:40:37",14230,pickup,returning,"2× مروكي ميني سوبر مرتفع - 50-جرام",2,,1295.65
"2021-02-27 16:40:27",14228,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× براشين - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 100-جرام",3,,2104.35
"2021-02-27 16:39:52",14227,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-27 16:39:48",14226,custom-status,new,"1× هندي دقة سوبر مرتفع - 50-جرام, 1× هندي ميني دبل سوبر - 100-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",3,,2191.3
"2021-02-27 16:39:38",14224,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام",1,,1295.65
"2021-02-27 16:39:38",14223,custom-status,returning,"2× هندي قشور سوبر - 50-جرام, 3× هندي ميني سوبر مرتفع - 50-جرام, 2× مروكي ميني سوبر مرتفع - 50-جرام, 2× هندي آسامي - ¼-تولة",9,,3782.6
"2021-02-27 16:38:59",14219,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 16:37:07",14217,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1017.39
"2021-02-27 16:36:12",14213,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1278.26
"2021-02-27 16:35:42",14211,pickup,new,"2× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",3,,930.43
"2021-02-27 16:35:22",14210,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",3,,1708.7
"2021-02-27 16:35:10",14208,custom-status,returning,"1× مروكي ميني سوبر - 100-جرام, 1× ترات بالحطب - ¼-تولة",2,,982.6
"2021-02-27 16:34:56",14207,custom-status,returning,"1× هندي قشور سوبر - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام",2,,286.96
"2021-02-27 16:34:51",14206,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× مالينو قديم دبل 2 - 100-جرام",5,,3486.96
"2021-02-27 16:34:30",14203,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي دبل وتربل - 50-جرام",3,,1704.35
"2021-02-27 16:34:17",14201,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,156.52
"2021-02-27 16:33:42",14199,custom-status,returning,"1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي آسامي - ¼-تولة",2,,191.3
"2021-02-27 16:32:28",14198,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 16:32:20",14197,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 16:32:03",14196,received,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1678.26
"2021-02-27 16:31:49",14195,custom-status,new,"2× هندي ميني سوبر مرتفع - 50-جرام",2,,1182.61
"2021-02-27 16:31:29",14194,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,478.26
"2021-02-27 16:30:46",14191,received,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",3,,1447.83
"2021-02-27 16:30:32",14189,custom-status,new,"1× هندي آسامي - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام",2,,286.95
"2021-02-27 16:30:29",14188,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1060.87
"2021-02-27 16:30:20",14187,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,434.78
"2021-02-27 16:29:46",14185,received,new,"1× ترات بالحطب - ¼-تولة, 1× هندي قشور سوبر - 50-جرام",2,,356.52
"2021-02-27 16:29:36",14184,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي قشور سوبر - 50-جرام, 1× براشين الخاص - ¼-تولة",3,,1065.22
"2021-02-27 16:29:33",14183,received,returning,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-02-27 16:29:22",14181,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,982.61
"2021-02-27 16:28:48",14180,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 16:28:31",14178,custom-status,new,"3× هندي ميني سوبر مرتفع - 50-جرام",3,,1773.91
"2021-02-27 16:28:27",14177,custom-status,new,"2× مروكي أقل من سوبر - 100-جرام",2,,626.09
"2021-02-27 16:27:58",14176,received,new,"1× هندي قشور سوبر - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,913.05
"2021-02-27 16:27:06",14174,received,new,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي قشور سوبر - 50-جرام",3,,521.74
"2021-02-27 16:27:02",14173,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1060.87
"2021-02-27 16:27:02",14172,received,new,"1× هندي قشور سوبر - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,504.35
"2021-02-27 16:27:00",14171,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 2× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة",7,,1826.08
"2021-02-27 16:26:53",14170,custom-status,new,"2× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة",6,,1139.12
"2021-02-27 16:26:42",14168,received,new,"1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,286.96
"2021-02-27 16:26:22",14167,custom-status,new,"3× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 100-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",5,,3500
"2021-02-27 16:26:04",14166,custom-status,returning,"1× هندي قشور سوبر - 50-جرام, 1× هندي آسامي - ¼-تولة",2,,356.52
"2021-02-27 16:25:44",14165,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",2,,1060.87
"2021-02-27 16:25:37",14163,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 16:25:25",14162,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة",6,,1382.6
"2021-02-27 16:24:38",14159,received,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي قشور سوبر - 50-جرام",2,,817.39
"2021-02-27 16:24:37",14158,custom-status,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,530.43
"2021-02-27 16:23:33",14154,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",2,,695.65
"2021-02-27 16:22:14",14150,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",4,,1130.43
"2021-02-27 16:21:42",14149,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 16:20:53",14147,custom-status,new,"2× هندي تربل سوبر - 50-جرام, 2× مالينو قديم دبل 2 - 50-جرام",4,,3878.26
"2021-02-27 16:20:12",14146,custom-status,new,"1× هندي قشور صغير سوبر وأقل - 50-جرام",1,,165.22
"2021-02-27 16:19:26",14145,received,new,"1× هندي دقة سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× براشين - ¼-تولة, 1× هندي قشور صغير سوبر وأقل - 50-جرام",4,,1173.91
"2021-02-27 16:19:04",14144,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام, 1× هندي قشور سوبر - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",5,,2539.12
"2021-02-27 16:18:39",14143,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1060.87
"2021-02-27 16:18:33",14140,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",2,,913.04
"2021-02-27 16:18:20",14139,received,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام",2,,652.17
"2021-02-27 16:17:33",14138,custom-status,returning,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 1× هندي قشور سوبر - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",9,,3691.31
"2021-02-27 16:16:22",14135,received,new,"1× هندي ميني دبل سوبر - 50-جرام",1,,678.26
"2021-02-27 16:16:21",14134,custom-status,returning,"2× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور صغير سوبر وأقل - 50-جرام, 2× هندي قشور سوبر - 50-جرام",5,,739.13
"2021-02-27 16:16:03",14132,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,1813.05
"2021-02-27 16:16:03",14131,received,new,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",3,,600
"2021-02-27 16:15:51",14129,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام, 1× مروكي دقة سوبر مميز - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي قشور أقل من سوبر - 50-جرام, 1× كوياي - ¼-تولة",7,,1704.34
"2021-02-27 16:15:36",14128,received,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 16:15:30",14127,custom-status,new,"1× هندي تربل سوبر - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام, 1× هندي دبل سوبر - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",4,,3130.44
"2021-02-27 16:15:23",14126,custom-status,new,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,443.48
"2021-02-27 16:15:22",14125,received,new,"2× هندي آسامي - ¼-تولة",2,,260.87
"2021-02-27 16:14:53",14123,custom-status,returning,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 2× هندي قشور سوبر - 50-جرام, 1× هندي سوبر - 50-جرام",4,,930.43
"2021-02-27 16:14:51",14122,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,817.39
"2021-02-27 16:14:45",14121,received,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 16:13:47",14120,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 16:13:17",14119,custom-status,returning,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",4,,1682.61
"2021-02-27 16:12:59",14118,received,new,"2× هندي قشور أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات فاخر - ¼-تولة",4,,626.09
"2021-02-27 16:12:28",14116,custom-status,new,"1× هندي قشور صغير سوبر وأقل - 50-جرام, 1× هندي دقة سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",4,,1278.26
"2021-02-27 16:12:20",14115,received,new,"1× مروكي دقة سوبر مميز - 50-جرام, 1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",2,,1060.87
"2021-02-27 16:12:15",14114,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,913.04
